name,year,number,condition,date,bids,price
Luis Aparicio,1966,90,VG-VGEX,2020-09-21,4,3.25
Luis Aparicio,1966,90,VG-VGEX (crease),2020-09-18,3,1.84
Luis Aparicio,1966,90,EX-EXMINT,2020-09-05,6,4.25
Luis Aparicio,1966,90,VG-VGEX,2020-08-31,7,3.25
Luis Aparicio,1966,90,LOW GRADE (filler),2020-08-28,4,2.27
Luis Aparicio,1966,90,NR-MINT,2020-08-23,6,6.57
Luis Aparicio,1966,90,VG-VGEX,2020-08-18,3,1.8
Luis Aparicio,1966,90,VG-VGEX,2020-08-13,7,8.5
Luis Aparicio,1966,90,NR-MINT,2020-08-10,6,8.5
Luis Aparicio,1966,90,VG-VGEX,2020-08-06,7,5.61
Luis Aparicio,1966,90,LOW GRADE,2020-07-31,,0.79
Luis Aparicio,1966,90,LOW GRADE (crease),2020-07-31,2,1.77
Harmon Killebrew,1966,120,VG-VGEX,2020-10-25,10,6.08
Harmon Killebrew,1966,120,LOW GRADE (filler),2020-10-23,5,2.17
Harmon Killebrew,1966,120,EX-EXMINT,2020-10-22,5,4.66
Harmon Killebrew,1966,120,EX-EXMINT,2020-10-05,6,22.5
Harmon Killebrew,1966,120,VG-VGEX,2020-09-26,6,9.26
Harmon Killebrew,1966,120,LOW GRADE (crease),2020-09-25,4,2.25
Harmon Killebrew,1966,120,VG-VGEX,2020-09-21,5,8.5
Harmon Killebrew,1966,120,EX-EXMINT,2020-09-17,7,26
Harmon Killebrew,1966,120,VG-VGEX,2020-09-08,7,7.49
Harmon Killebrew,1966,120,EX-EXMINT,2020-09-05,11,7.5
Harmon Killebrew,1966,120,VG-VGEX,2020-08-31,6,8.76
Harmon Killebrew,1966,120,VG-VGEX,2020-08-31,14,10
Harmon Killebrew,1966,120,VG-VGEX,2020-08-31,12,10
Harmon Killebrew,1966,120,VG-VGEX,2020-08-30,15,7.5
Harmon Killebrew,1966,120,VG-VGEX,2020-08-29,5,4.25
Harmon Killebrew,1966,120,VG-VGEX,2020-08-27,5,5.5
Harmon Killebrew,1966,120,VG-VGEX,2020-08-26,6,6.5
Harmon Killebrew,1966,120,EX-EXMINT,2020-08-25,9,13
Harmon Killebrew,1966,120,EX-EXMINT,2020-08-24,6,9.01
Harmon Killebrew,1966,120,EX-EXMINT,2020-08-23,10,17.5
Harmon Killebrew,1966,120,EX-EXMINT,2020-08-20,6,10.02
Harmon Killebrew,1966,120,EX-EXMINT,2020-08-18,10,11.39
Harmon Killebrew,1966,120,VG-VGEX (minimum size),2020-08-14,3,2
Harmon Killebrew,1966,120,EX-EXMINT,2020-08-13,6,8.5
Harmon Killebrew,1966,120,EX-EXMINT,2020-08-10,8,13
Harmon Killebrew,1966,120,EX-EXMINT,2020-08-06,10,18.5
Whitey Ford,1966,160,VG-VGEX,2020-10-25,13,17.05
Whitey Ford,1966,160,EX-EXMINT,2020-10-22,14,15.5
Whitey Ford,1966,160,EX-EXMINT,2020-10-18,6,6.5
Whitey Ford,1966,160,LOW GRADE (filler),2020-10-09,4,2.25
Whitey Ford,1966,160,LOW GRADE (crease),2020-10-09,7,4
Whitey Ford,1966,160,VG-VGEX (marked),2020-10-02,10,10.5
Whitey Ford,1966,160,EX-EXMINT,2020-09-26,8,14.5
Whitey Ford,1966,160,LOW GRADE,2020-09-25,11,5.5
Whitey Ford,1966,160,EX-EXMINT,2020-09-23,9,13.06
Whitey Ford,1966,160,VG-VGEX,2020-09-21,9,11.5
Whitey Ford,1966,160,EX-EXMINT,2020-09-17,10,15.51
Whitey Ford,1966,160,VG-VGEX (wrinkle),2020-09-11,9,10.09
Whitey Ford,1966,160,VG-VGEX,2020-09-10,13,12.5
Whitey Ford,1966,160,VG-VGEX,2020-09-05,11,8.5
Whitey Ford,1966,160,VG-VGEX (wrinkle) (marked),2020-09-04,5,5.51
Whitey Ford,1966,160,LOW GRADE,2020-08-28,8,6.5
Whitey Ford,1966,160,NR-MINT,2020-08-27,20,39.89
Whitey Ford,1966,160,EX-EXMINT,2020-08-25,14,22.1
Whitey Ford,1966,160,VG-VGEX,2020-08-24,3,4.69
Whitey Ford,1966,160,NR-MINT,2020-08-23,18,24.33
Whitey Ford,1966,160,EX-EXMINT,2020-08-18,21,19
Whitey Ford,1966,160,VG-VGEX,2020-08-13,7,9.27
Whitey Ford,1966,160,VG-VGEX,2020-08-10,6,8.16
Whitey Ford,1966,160,LOW GRADE (crease) (marked),2020-08-07,7,3.25
Whitey Ford,1966,160,LOW GRADE (crease),2020-07-31,3,2.02
Whitey Ford,1966,160,LOW GRADE (crease),2020-07-31,6,3.25
Eddie Mathews,1966,200,VG-VGEX,2020-10-28,13,8.72
Eddie Mathews,1966,200,VG-VGEX,2020-10-26,8,5.5
Eddie Mathews,1966,200,LOW GRADE (crease),2020-10-02,7,1.99
Eddie Mathews,1966,200,VG-VGEX,2020-09-29,4,6.5
Eddie Mathews,1966,200,EX-EXMINT,2020-09-26,6,16.5
Eddie Mathews,1966,200,VG-VGEX (crease),2020-09-25,5,3.5
Eddie Mathews,1966,200,LOW GRADE (filler),2020-09-25,3,1.25
Eddie Mathews,1966,200,VG-VGEX,2020-09-17,6,5.25
Eddie Mathews,1966,200,VG-VGEX,2020-09-10,7,3.53
Eddie Mathews,1966,200,VG-VGEX,2020-09-08,9,3.85
Eddie Mathews,1966,200,EX-EXMINT,2020-09-05,9,13
Eddie Mathews,1966,200,EX-EXMINT,2020-08-23,4,11.52
Eddie Mathews,1966,200,VG-VGEX,2020-08-18,9,5.5
Eddie Mathews,1966,200,VG-VGEX,2020-08-13,5,4.75
Eddie Mathews,1966,200,EX-EXMINT,2020-08-10,7,11.5
Eddie Mathews,1966,200,VG-VGEX,2020-08-06,7,8
Eddie Mathews,1966,200,LOW GRADE,2020-07-31,3,1.75
Eddie Mathews,1966,200,LOW GRADE (crease),2020-07-31,5,2.3
Fergie Jenkins,1966,254,LOW GRADE,2020-10-23,8,13
Fergie Jenkins,1966,254,LOW GRADE (crease),2020-10-23,7,13.3
Fergie Jenkins,1966,254,NR-MINT,2020-10-05,11,67
Fergie Jenkins,1966,254,VG-VGEX (wrinkle),2020-10-02,5,14.5
Fergie Jenkins,1966,254,EX-EXMINT (marked),2020-10-02,9,20.71
Fergie Jenkins,1966,254,VG-VGEX,2020-09-29,16,33
Fergie Jenkins,1966,254,VG-VGEX,2020-09-26,12,23
Fergie Jenkins,1966,254,LOW GRADE,2020-09-25,9,14.5
Fergie Jenkins,1966,254,VG-VGEX,2020-09-23,16,37
Fergie Jenkins,1966,254,VG-VGEX,2020-09-21,7,33.9
Fergie Jenkins,1966,254,VG-VGEX (paper loss),2020-09-18,12,8.5
Fergie Jenkins,1966,254,VG-VGEX (crease),2020-09-18,15,15.5
Fergie Jenkins,1966,254,VG-VGEX,2020-09-17,13,14.5
Fergie Jenkins,1966,254,VG-VGEX (wrinkle),2020-09-11,9,13.5
Fergie Jenkins,1966,254,VG-VGEX,2020-09-08,26,36
Fergie Jenkins,1966,254,EX-EXMINT,2020-08-30,17,82.52
Fergie Jenkins,1966,254,VG-VGEX,2020-08-29,18,36.52
Fergie Jenkins,1966,254,VG-VGEX,2020-08-24,16,51.08
Fergie Jenkins,1966,254,NR-MINT,2020-08-23,26,126.01
Fergie Jenkins,1966,254,VG-VGEX,2020-08-20,7,26
Fergie Jenkins,1966,254,VG-VGEX,2020-08-18,10,14.79
Fergie Jenkins,1966,254,VG-VGEX,2020-08-13,11,27.2
Fergie Jenkins,1966,254,EX-EXMINT,2020-08-10,20,41
Fergie Jenkins,1966,254,VG-VGEX,2020-08-06,12,15.75
Fergie Jenkins,1966,254,LOW GRADE (filler),2020-07-31,7,7.52
Fergie Jenkins,1966,254,LOW GRADE (crease),2020-07-31,6,7.01
Fergie Jenkins,1966,254,LOW GRADE (crease) (marked),2020-07-31,4,9.02
Don Sutton,1966,288,VG-VGEX,2020-10-18,8,32
Don Sutton,1966,288,EX-EXMINT,2020-09-26,16,35
Don Sutton,1966,288,LOW GRADE (crease),2020-09-25,11,9.5
Don Sutton,1966,288,VG-VGEX (crease),2020-09-11,14,21.56
Don Sutton,1966,288,VG-VGEX,2020-08-30,14,40
Don Sutton,1966,288,EX-EXMINT,2020-08-23,18,38
Don Sutton,1966,288,NR-MINT,2020-08-10,28,149
Don Sutton,1966,288,VG-VGEX (crease),2020-08-07,9,26
Don Sutton,1966,288,LOW GRADE (crease),2020-07-31,6,8.08
Juan Marichal,1966,420,VG-VGEX,2020-10-26,5,6.08
Juan Marichal,1966,420,LOW GRADE,2020-09-25,5,3.75
Juan Marichal,1966,420,EX-EXMINT,2020-09-10,10,8.5
Juan Marichal,1966,420,EX-EXMINT,2020-09-05,11,17.29
Juan Marichal,1966,420,VG-VGEX,2020-08-29,8,4.77
Juan Marichal,1966,420,LOW GRADE (crease),2020-08-28,4,2.25
Juan Marichal,1966,420,NR-MINT,2020-08-27,14,45.89
Juan Marichal,1966,420,VG-VGEX,2020-08-26,7,3.47
Juan Marichal,1966,420,VG-VGEX,2020-08-25,4,3.3
Juan Marichal,1966,420,EX-EXMINT,2020-08-24,5,4.25
Juan Marichal,1966,420,EX-EXMINT,2020-08-23,11,10.5
Juan Marichal,1966,420,VG-VGEX,2020-08-20,6,4
Juan Marichal,1966,420,VG-VGEX,2020-08-18,6,4.13
Juan Marichal,1966,420,VG-VGEX,2020-08-13,6,7.95
Juan Marichal,1966,420,EX-EXMINT,2020-08-10,8,8.5
Juan Marichal,1966,420,EX-EXMINT,2020-08-06,9,17.5
Juan Marichal,1966,420,LOW GRADE (filler),2020-07-31,3,1.25
Don Drysdale,1966,430,VG-VGEX,2020-10-11,9,17.06
Don Drysdale,1966,430,LOW GRADE (crease),2020-09-25,8,4.75
Don Drysdale,1966,430,EX-EXMINT,2020-09-23,8,8.7
Don Drysdale,1966,430,EX-EXMINT,2020-09-10,19,19.5
Don Drysdale,1966,430,VG-VGEX,2020-09-05,5,7.2
Don Drysdale,1966,430,VG-VGEX (wrinkle),2020-09-04,6,7.76
Don Drysdale,1966,430,LOW GRADE (filler),2020-08-28,7,8.5
Don Drysdale,1966,430,LOW GRADE (filler),2020-08-28,6,5.5
Don Drysdale,1966,430,EX-EXMINT,2020-08-23,9,12.5
Don Drysdale,1966,430,VG-VGEX,2020-08-13,12,13
Don Drysdale,1966,430,EX-EXMINT,2020-08-10,8,17.03
Hoyt Wilhelm,1966,510,VG-VGEX,2020-10-26,6,3.25
Hoyt Wilhelm,1966,510,VG-VGEX,2020-10-22,4,2.27
Hoyt Wilhelm,1966,510,VG-VGEX,2020-10-18,6,3.25
Hoyt Wilhelm,1966,510,VG-VGEX,2020-10-10,5,4.25
Hoyt Wilhelm,1966,510,NR-MINT,2020-10-05,10,9.5
Hoyt Wilhelm,1966,510,LOW GRADE,2020-10-02,5,2.26
Hoyt Wilhelm,1966,510,VG-VGEX (crease),2020-09-25,10,4.25
Hoyt Wilhelm,1966,510,VG-VGEX,2020-09-05,2,1.25
Hoyt Wilhelm,1966,510,VG-VGEX,2020-08-30,3,2.25
Hoyt Wilhelm,1966,510,NR-MINT,2020-08-27,9,17.67
Hoyt Wilhelm,1966,510,EX-EXMINT,2020-08-23,5,5
Hoyt Wilhelm,1966,510,EX-EXMINT,2020-08-10,5,6.1
Hoyt Wilhelm,1966,510,LOW GRADE,2020-07-31,3,1.77
Robin Roberts,1966,530,EX-EXMINT (marked),2020-10-02,19,21.59
Robin Roberts,1966,530,VG-VGEX (crease),2020-09-25,5,12.5
Robin Roberts,1966,530,EX-EXMINT,2020-09-08,18,23.5
Robin Roberts,1966,530,VG-VGEX,2020-09-05,13,13.5
Robin Roberts,1966,530,LOW GRADE (crease) (paper loss),2020-08-28,4,10.6
Robin Roberts,1966,530,NM-MT OR BETTER,2020-08-23,14,62.76
Robin Roberts,1966,530,LOW GRADE (crease),2020-07-31,10,12
Billy Williams,1966,580,SP EX-EXMINT,2020-10-05,24,60
Billy Williams,1966,580,SP VG-VGEX,2020-09-26,7,12.5
Billy Williams,1966,580,SP VG-VGEX (wrinkle),2020-09-11,20,23.5
Billy Williams,1966,580,SP EX-EXMINT,2020-09-08,13,38
Billy Williams,1966,580,SP LOW GRADE (crease),2020-08-28,5,9.38
Billy Williams,1966,580,SP EX-EXMINT,2020-08-23,17,71
Gaylord Perry,1966,598,SP NR-MINT (marked),2020-10-02,21,81.2
Gaylord Perry,1966,598,SP LOW GRADE (crease),2020-09-11,18,25
Gaylord Perry,1966,598,SP LOW GRADE (crease),2020-08-28,13,26.11
Gaylord Perry,1966,598,SP EX-EXMINT,2020-08-23,28,108.49
Whitey Ford,1967,5,VG-VGEX,2020-10-12,16,14
Whitey Ford,1967,5,VG-VGEX,2020-10-07,9,11.61
Whitey Ford,1967,5,EX-EXMINT,2020-10-05,14,26
Whitey Ford,1967,5,VG-VGEX,2020-09-29,6,9.03
Whitey Ford,1967,5,EX-EXMINT,2020-09-26,10,17.74
Whitey Ford,1967,5,LOW GRADE (crease),2020-09-25,7,4.1
Whitey Ford,1967,5,NR-MINT,2020-09-23,11,30
Whitey Ford,1967,5,VG-VGEX,2020-09-21,7,7.27
Whitey Ford,1967,5,LOW GRADE (crease),2020-09-18,3,2.26
Whitey Ford,1967,5,VG-VGEX,2020-09-17,6,13.5
Whitey Ford,1967,5,EX-EXMINT,2020-09-12,10,13.5
Whitey Ford,1967,5,EX-EXMINT,2020-09-08,10,14.5
Whitey Ford,1967,5,VG-VGEX,2020-09-05,7,4.51
Whitey Ford,1967,5,LOW GRADE (crease),2020-09-04,3,3.25
Whitey Ford,1967,5,VG-VGEX,2020-09-02,8,10.01
Whitey Ford,1967,5,VG-VGEX,2020-09-01,10,10.51
Whitey Ford,1967,5,VG-VGEX,2020-08-31,9,8.5
Whitey Ford,1967,5,EX-EXMINT,2020-08-29,11,17.5
Whitey Ford,1967,5,LOW GRADE (crease),2020-08-28,7,3.28
Whitey Ford,1967,5,VG-VGEX,2020-08-27,7,8
Whitey Ford,1967,5,VG-VGEX,2020-08-26,6,7.76
Whitey Ford,1967,5,VG-VGEX,2020-08-25,8,10.51
Whitey Ford,1967,5,VG-VGEX,2020-08-23,7,6.7
Whitey Ford,1967,5,VG-VGEX,2020-08-22,5,9.76
Whitey Ford,1967,5,VG-VGEX,2020-08-20,10,11.5
Whitey Ford,1967,5,EX-EXMINT,2020-08-19,15,11.5
Whitey Ford,1967,5,EX-EXMINT,2020-08-16,7,9.5
Whitey Ford,1967,5,LOW GRADE,2020-08-14,4,5.01
Whitey Ford,1967,5,EX-EXMINT,2020-08-13,15,20.49
Whitey Ford,1967,5,EX-EXMINT,2020-08-10,17,30.99
Whitey Ford,1967,5,NR-MINT,2020-08-06,16,42.77
Whitey Ford,1967,5,EX-EXMINT,2020-08-02,10,39
Whitey Ford,1967,5,LOW GRADE (crease),2020-07-31,4,2.12
Whitey Ford,1967,5,LOW GRADE (crease),2020-07-31,3,1.5
Whitey Ford,1967,5,LOW GRADE (crease) (marked),2020-07-31,5,2.27
Don Drysdale,1967,55,VG-VGEX,2020-10-28,8,7.38
Don Drysdale,1967,55,LOW GRADE (crease),2020-10-16,9,4.5
Don Drysdale,1967,55,EX-EXMINT,2020-10-07,7,9.18
Don Drysdale,1967,55,EX-EXMINT,2020-10-05,13,17.5
Don Drysdale,1967,55,VG-VGEX,2020-09-26,4,5.55
Don Drysdale,1967,55,LOW GRADE (crease),2020-09-25,9,4
Don Drysdale,1967,55,VG-VGEX,2020-09-23,6,6.57
Don Drysdale,1967,55,VG-VGEX,2020-09-17,9,16.5
Don Drysdale,1967,55,VG-VGEX,2020-09-12,4,7.65
Don Drysdale,1967,55,EX-EXMINT,2020-09-08,9,15.1
Don Drysdale,1967,55,VG-VGEX,2020-09-05,3,10.5
Don Drysdale,1967,55,VG-VGEX (wrinkle),2020-09-04,5,4.25
Don Drysdale,1967,55,EX-EXMINT,2020-08-27,34,26
Don Drysdale,1967,55,NR-MINT,2020-08-25,10,15.6
Don Drysdale,1967,55,VG-VGEX,2020-08-23,5,5.5
Don Drysdale,1967,55,VG-VGEX,2020-08-22,6,7.5
Don Drysdale,1967,55,VG-VGEX,2020-08-20,10,14.5
Don Drysdale,1967,55,EX-EXMINT,2020-08-19,11,17.26
Don Drysdale,1967,55,EX-EXMINT,2020-08-16,15,21.07
Don Drysdale,1967,55,EX-EXMINT,2020-08-10,18,19.62
Don Drysdale,1967,55,VG-VGEX,2020-08-06,4,11
Don Drysdale,1967,55,EX-EXMINT,2020-08-02,11,15.6
Don Drysdale,1967,55,LOW GRADE (crease),2020-07-31,4,2.8
Luis Aparicio,1967,60,NR-MINT,2020-10-21,10,15.5
Luis Aparicio,1967,60,NR-MINT,2020-10-18,11,5.6
Luis Aparicio,1967,60,LOW GRADE (filler),2020-10-16,2,1.25
Luis Aparicio,1967,60,VG-VGEX,2020-10-12,6,2.35
Luis Aparicio,1967,60,EX-EXMINT,2020-10-10,5,3.82
Luis Aparicio,1967,60,LOW GRADE,2020-10-02,5,2
Luis Aparicio,1967,60,VG-VGEX,2020-09-23,4,4.25
Luis Aparicio,1967,60,EX-EXMINT,2020-09-12,6,6.05
Luis Aparicio,1967,60,LOW GRADE (filler),2020-08-28,,0.79
Luis Aparicio,1967,60,VG-VGEX,2020-08-20,7,2
Luis Aparicio,1967,60,EX-EXMINT,2020-08-19,5,6.49
Luis Aparicio,1967,60,EX-EXMINT,2020-08-16,8,9.5
Luis Aparicio,1967,60,LOW GRADE (crease),2020-08-14,,0.79
Luis Aparicio,1967,60,VG-VGEX,2020-08-13,5,3.25
Luis Aparicio,1967,60,VG-VGEX,2020-08-10,3,2.25
Luis Aparicio,1967,60,EX-EXMINT,2020-08-06,7,3.75
Luis Aparicio,1967,60,EX-EXMINT,2020-08-02,7,3.6
Luis Aparicio,1967,60,LOW GRADE,2020-07-31,2,1.52
Luis Aparicio,1967,60,LOW GRADE,2020-07-31,,0.79
Luis Aparicio,1967,60,LOW GRADE (crease),2020-07-31,,0.79
Eddie Mathews,1967,166,EX-EXMINT,2020-10-18,9,10
Eddie Mathews,1967,166,VG-VGEX (wrinkle),2020-10-16,4,2.8
Eddie Mathews,1967,166,VG-VGEX (wrinkle),2020-10-02,3,4.26
Eddie Mathews,1967,166,NR-MINT,2020-09-17,5,5.5
Eddie Mathews,1967,166,NR-MINT,2020-09-12,8,16.01
Eddie Mathews,1967,166,NR-MINT,2020-09-08,10,17.5
Eddie Mathews,1967,166,LOW GRADE (crease),2020-08-28,2,2.25
Eddie Mathews,1967,166,VG-VGEX,2020-08-23,4,5.5
Eddie Mathews,1967,166,VG-VGEX,2020-08-22,5,8.52
Eddie Mathews,1967,166,VG-VGEX,2020-08-20,5,5.5
Eddie Mathews,1967,166,VG-VGEX,2020-08-19,6,10.51
Eddie Mathews,1967,166,EX-EXMINT,2020-08-16,13,9.5
Eddie Mathews,1967,166,LOW GRADE (crease),2020-08-14,3,0.93
Eddie Mathews,1967,166,EX-EXMINT,2020-08-13,9,8.5
Eddie Mathews,1967,166,EX-EXMINT,2020-08-10,4,7.25
Eddie Mathews,1967,166,EX-EXMINT,2020-08-06,7,5.55
Eddie Mathews,1967,166,EX-EXMINT,2020-08-02,4,8.55
Eddie Mathews,1967,166,LOW GRADE (crease),2020-07-31,3,3.25
Billy Williams,1967,315,VG-VGEX,2020-10-12,10,8.16
Billy Williams,1967,315,EX-EXMINT,2020-10-05,6,10
Billy Williams,1967,315,VG-VGEX,2020-09-12,5,7.29
Billy Williams,1967,315,LOW GRADE (filler),2020-08-28,5,3.25
Billy Williams,1967,315,NR-MINT,2020-08-16,10,22.5
Billy Williams,1967,315,EX-EXMINT,2020-08-13,11,12
Billy Williams,1967,315,VG-VGEX,2020-08-10,4,2.5
Billy Williams,1967,315,VG-VGEX,2020-08-06,5,5.94
Billy Williams,1967,315,VG-VGEX,2020-08-02,9,4.13
Billy Williams,1967,315,LOW GRADE,2020-07-31,4,4.47
Billy Williams,1967,315,LOW GRADE (crease),2020-07-31,2,1
Gaylord Perry,1967,320,EX-EXMINT,2020-10-28,8,8.72
Gaylord Perry,1967,320,NM-MT OR BETTER,2020-10-21,17,46
Gaylord Perry,1967,320,EX-EXMINT,2020-10-18,8,7.5
Gaylord Perry,1967,320,VG-VGEX,2020-10-12,5,3.28
Gaylord Perry,1967,320,VG-VGEX,2020-09-23,5,5.55
Gaylord Perry,1967,320,VG-VGEX,2020-09-21,5,5.27
Gaylord Perry,1967,320,EX-EXMINT,2020-09-17,7,12.5
Gaylord Perry,1967,320,NR-MINT,2020-09-12,10,10.51
Gaylord Perry,1967,320,VG-VGEX,2020-08-29,7,6.5
Gaylord Perry,1967,320,LOW GRADE (filler),2020-08-28,5,2.47
Gaylord Perry,1967,320,LOW GRADE (crease),2020-08-14,5,1.6
Gaylord Perry,1967,320,VG-VGEX,2020-08-13,7,3.31
Gaylord Perry,1967,320,VG-VGEX,2020-08-10,4,4.5
Gaylord Perry,1967,320,EX-EXMINT,2020-08-06,11,11.5
Gaylord Perry,1967,320,EX-EXMINT,2020-08-02,10,8
Gaylord Perry,1967,320,LOW GRADE (crease),2020-07-31,5,1.93
Fergie Jenkins,1967,333,EX-EXMINT,2020-10-18,7,8
Fergie Jenkins,1967,333,VG-VGEX,2020-10-12,5,3.17
Fergie Jenkins,1967,333,VG-VGEX,2020-10-05,5,5.19
Fergie Jenkins,1967,333,VG-VGEX,2020-09-12,9,9.5
Fergie Jenkins,1967,333,VG-VGEX (crease),2020-09-11,6,4.25
Fergie Jenkins,1967,333,VG-VGEX (wrinkle),2020-08-21,7,9.5
Fergie Jenkins,1967,333,EX-EXMINT,2020-08-13,13,26
Fergie Jenkins,1967,333,VG-VGEX,2020-08-06,3,3.01
Fergie Jenkins,1967,333,EX-EXMINT,2020-08-02,11,22.5
Fergie Jenkins,1967,333,LOW GRADE,2020-07-31,3,3.23
Fergie Jenkins,1967,333,VG-VGEX (wrinkle),2020-07-31,5,3.3
Fergie Jenkins,1967,333,LOW GRADE (crease),2020-07-31,4,4.5
Catfish Hunter,1967,369,VG-VGEX,2020-10-28,10,9
Catfish Hunter,1967,369,NR-MINT,2020-10-21,10,16.51
Catfish Hunter,1967,369,VG-VGEX,2020-10-12,5,5.55
Catfish Hunter,1967,369,EX-EXMINT,2020-10-05,12,22.5
Catfish Hunter,1967,369,NR-MINT,2020-09-26,7,14.91
Catfish Hunter,1967,369,EX-EXMINT,2020-09-17,8,10.5
Catfish Hunter,1967,369,VG-VGEX,2020-09-12,7,5.52
Catfish Hunter,1967,369,VG-VGEX,2020-09-10,3,3.92
Catfish Hunter,1967,369,EX-EXMINT,2020-08-19,22,15.5
Catfish Hunter,1967,369,VG-VGEX,2020-08-16,6,7.05
Catfish Hunter,1967,369,LOW GRADE (crease),2020-08-14,3,2.28
Catfish Hunter,1967,369,EX-EXMINT,2020-08-13,23,17.26
Catfish Hunter,1967,369,VG-VGEX,2020-08-10,4,2.76
Catfish Hunter,1967,369,EX-EXMINT,2020-08-06,23,11.54
Catfish Hunter,1967,369,EX-EXMINT,2020-08-02,11,23.48
Hoyt Wilhelm,1967,422,EX-EXMINT,2020-10-12,5,2.57
Hoyt Wilhelm,1967,422,VG-VGEX,2020-10-07,4,1.75
Hoyt Wilhelm,1967,422,VG-VGEX,2020-09-26,5,2
Hoyt Wilhelm,1967,422,EX-EXMINT,2020-09-17,6,4.47
Hoyt Wilhelm,1967,422,VG-VGEX,2020-09-12,4,3.94
Hoyt Wilhelm,1967,422,NR-MINT,2020-09-05,9,8
Hoyt Wilhelm,1967,422,VG-VGEX (crease),2020-08-21,3,1.28
Hoyt Wilhelm,1967,422,VG-VGEX (crease),2020-08-14,4,2.33
Hoyt Wilhelm,1967,422,EX-EXMINT,2020-08-13,6,3.5
Hoyt Wilhelm,1967,422,VG-VGEX,2020-08-10,3,3
Hoyt Wilhelm,1967,422,EX-EXMINT,2020-08-06,5,3.36
Hoyt Wilhelm,1967,422,NR-MINT,2020-08-02,6,5.5
Don Sutton,1967,445,VG-VGEX,2020-10-28,5,2
Don Sutton,1967,445,VG-VGEX,2020-10-28,3,1.75
Don Sutton,1967,445,VG-VGEX,2020-10-28,4,1.85
Don Sutton,1967,445,VG-VGEX,2020-10-26,9,8
Don Sutton,1967,445,LOW GRADE (filler),2020-10-23,3,2.3
Don Sutton,1967,445,VG-VGEX,2020-10-22,6,3.25
Don Sutton,1967,445,EX-EXMINT,2020-10-21,6,4.25
Don Sutton,1967,445,EX-EXMINT,2020-10-18,12,8.5
Don Sutton,1967,445,EX-EXMINT,2020-10-15,9,7.55
Don Sutton,1967,445,EX-EXMINT,2020-10-14,6,7
Don Sutton,1967,445,NR-MINT,2020-10-12,11,11.04
Don Sutton,1967,445,NR-MINT,2020-10-11,7,12.05
Don Sutton,1967,445,NR-MINT,2020-10-10,10,21.72
Don Sutton,1967,445,EX-EXMINT,2020-10-08,11,13.5
Don Sutton,1967,445,EX-EXMINT,2020-10-07,2,5.5
Don Sutton,1967,445,EX-EXMINT,2020-10-05,8,11.5
Don Sutton,1967,445,EX-EXMINT,2020-09-29,7,7.51
Don Sutton,1967,445,EX-EXMINT,2020-09-26,7,13.01
Don Sutton,1967,445,LOW GRADE (crease),2020-09-25,2,1.25
Don Sutton,1967,445,EX-EXMINT,2020-09-23,7,8.25
Don Sutton,1967,445,EX-EXMINT,2020-09-21,7,8.12
Don Sutton,1967,445,EX-EXMINT,2020-09-17,5,5.51
Don Sutton,1967,445,EX-EXMINT,2020-09-12,9,21.5
Don Sutton,1967,445,EX-EXMINT,2020-09-10,6,6.51
Don Sutton,1967,445,EX-EXMINT,2020-09-09,8,16.05
Don Sutton,1967,445,NR-MINT,2020-09-08,14,31
Don Sutton,1967,445,NR-MINT,2020-09-05,9,12.84
Don Sutton,1967,445,NR-MINT,2020-09-03,15,16.5
Don Sutton,1967,445,NR-MINT,2020-09-02,9,15.03
Don Sutton,1967,445,NR-MINT,2020-09-01,13,22.5
Don Sutton,1967,445,NR-MINT,2020-08-31,13,21.5
Don Sutton,1967,445,NR-MINT,2020-08-29,15,21.76
Don Sutton,1967,445,VG-VGEX (wrinkle),2020-08-28,3,3.25
Don Sutton,1967,445,VG-VGEX (crease),2020-08-28,3,1.85
Don Sutton,1967,445,LOW GRADE (filler),2020-08-28,3,1.36
Don Sutton,1967,445,NR-MINT,2020-08-27,17,28
Don Sutton,1967,445,NR-MINT,2020-08-26,15,26
Don Sutton,1967,445,NR-MINT,2020-08-25,16,21.5
Don Sutton,1967,445,VG-VGEX,2020-08-22,3,2.95
Don Sutton,1967,445,VG-VGEX,2020-08-20,4,10.5
Don Sutton,1967,445,VG-VGEX,2020-08-19,9,19
Don Sutton,1967,445,VG-VGEX,2020-08-16,7,5.05
Don Sutton,1967,445,VG-VGEX (wrinkle),2020-08-14,3,3.25
Don Sutton,1967,445,LOW GRADE (crease),2020-08-14,3,2.84
Don Sutton,1967,445,EX-EXMINT (minimum size),2020-08-14,6,7.25
Don Sutton,1967,445,NR-MINT,2020-08-13,21,35.78
Don Sutton,1967,445,VG-VGEX,2020-08-02,7,8.76
Don Sutton,1967,445,LOW GRADE (filler),2020-07-31,4,2.6
Don Sutton,1967,445,LOW GRADE (crease),2020-07-31,2,1
Phil Niekro,1967,456,VG-VGEX,2020-10-28,9,4.75
Phil Niekro,1967,456,EX-EXMINT,2020-10-12,9,9.06
Phil Niekro,1967,456,VG-VGEX,2020-10-10,8,4.55
Phil Niekro,1967,456,VG-VGEX,2020-09-21,5,6
Phil Niekro,1967,456,EX-EXMINT,2020-09-12,12,10.52
Phil Niekro,1967,456,VG-VGEX,2020-08-25,7,4.24
Phil Niekro,1967,456,VG-VGEX,2020-08-23,5,3.25
