name,year,number,condition,date,bids,price
Brooks Robinson,1962,45,EX-EXMINT,2020-12-06,15,17.48
Brooks Robinson,1962,45,NR-MINT,2020-11-30,11,62
Brooks Robinson,1962,45,VG-VGEX,2020-11-21,8,6.53
Brooks Robinson,1962,45,LOW GRADE (crease),2020-11-20,6,6.5
Brooks Robinson,1962,45,VG-VGEX,2020-11-16,10,11.67
Brooks Robinson,1962,45,VG-VGEX (crease),2020-10-30,6,10.5
Brooks Robinson,1962,45,LOW GRADE (filler),2020-10-30,6,7.05
Brooks Robinson,1962,45,VG-VGEX,2020-10-26,8,12.5
Brooks Robinson,1962,45,EX-EXMINT,2020-10-15,18,34
Brooks Robinson,1962,45,LOW GRADE (crease),2020-10-09,4,19.5
Brooks Robinson,1962,45,VG-VGEX,2020-10-08,8,11.57
Brooks Robinson,1962,45,VG-VGEX,2020-10-07,14,11.5
Stan Musial,1962,50,VG-VGEX (crease),2021-01-02,15,34
Stan Musial,1962,50,LOW GRADE (crease),2021-01-02,7,11.61
Stan Musial,1962,50,LOW GRADE (filler),2020-12-11,13,10.5
Stan Musial,1962,50,LOW GRADE (filler),2020-12-11,8,9.5
Stan Musial,1962,50,VG-VGEX,2020-12-06,17,23.29
Stan Musial,1962,50,VG-VGEX (crease),2020-12-04,10,26
Stan Musial,1962,50,LOW GRADE (crease),2020-12-04,10,12
Stan Musial,1962,50,VG-VGEX,2020-11-30,9,27
Stan Musial,1962,50,LOW GRADE (crease),2020-11-27,8,15
Stan Musial,1962,50,EX-EXMINT,2020-11-25,13,39
Stan Musial,1962,50,LOW GRADE (crease),2020-11-20,14,22.5
Stan Musial,1962,50,LOW GRADE (filler),2020-11-13,10,21.5
Stan Musial,1962,50,EX-EXMINT,2020-11-12,18,34
Stan Musial,1962,50,EX-EXMINT,2020-11-10,14,76
Stan Musial,1962,50,NR-MINT,2020-11-03,21,117.5
Stan Musial,1962,50,VG-VGEX,2020-10-31,15,22.05
Stan Musial,1962,50,LOW GRADE,2020-10-30,12,15
Stan Musial,1962,50,VG-VGEX,2020-10-26,6,39
Stan Musial,1962,50,VG-VGEX,2020-10-22,11,31
Stan Musial,1962,50,EX-EXMINT,2020-10-15,19,56.98
Stan Musial,1962,50,VG-VGEX,2020-10-10,16,31
Stan Musial,1962,50,LOW GRADE (crease),2020-10-09,9,40
Stan Musial,1962,50,VG-VGEX,2020-10-07,14,20.5
Warren Spahn,1962,100,VG-VGEX,2020-12-06,9,8.25
Warren Spahn,1962,100,VG-VGEX (crease),2020-12-04,8,8.61
Warren Spahn,1962,100,VG-VGEX,2020-11-30,6,10.1
Warren Spahn,1962,100,VG-VGEX (crease),2020-11-27,6,6.07
Warren Spahn,1962,100,LOW GRADE (crease),2020-11-27,6,6.56
Warren Spahn,1962,100,LOW GRADE (filler),2020-11-20,9,18.82
Warren Spahn,1962,100,LOW GRADE (crease),2020-11-20,7,7
Warren Spahn,1962,100,VG-VGEX,2020-11-16,8,9.5
Warren Spahn,1962,100,EX-EXMINT,2020-11-05,13,19.58
Warren Spahn,1962,100,EX-EXMINT,2020-11-03,13,17.29
Warren Spahn,1962,100,NR-MINT,2020-10-22,16,69
Warren Spahn,1962,100,VG-VGEX,2020-10-18,9,7.75
Warren Spahn,1962,100,VG-VGEX,2020-10-15,6,4.25
Warren Spahn,1962,100,VG-VGEX,2020-10-08,12,11.51
Warren Spahn,1962,100,VG-VGEX,2020-10-07,5,4.81
Al Kaline,1962,150,VG-VGEX (wrinkle),2021-01-02,15,18.53
Al Kaline,1962,150,VG-VGEX (wrinkle),2020-12-26,10,17.49
Al Kaline,1962,150,VG-VGEX,2020-12-10,11,15.5
Al Kaline,1962,150,EX-EXMINT,2020-12-06,16,47
Al Kaline,1962,150,LOW GRADE (crease),2020-12-04,7,3.53
Al Kaline,1962,150,LOW GRADE (crease),2020-12-04,5,4.83
Al Kaline,1962,150,EX-EXMINT,2020-11-30,6,15
Al Kaline,1962,150,LOW GRADE (crease),2020-11-27,7,6.8
Al Kaline,1962,150,EX-EXMINT,2020-11-25,10,26
Al Kaline,1962,150,LOW GRADE (crease),2020-11-06,7,8.5
Al Kaline,1962,150,VG-VGEX (wrinkle),2020-10-30,5,8.5
Al Kaline,1962,150,VG-VGEX (crease),2020-10-30,8,9
Al Kaline,1962,150,LOW GRADE,2020-10-30,5,8.38
Al Kaline,1962,150,EX-EXMINT,2020-10-26,15,20.85
Al Kaline,1962,150,VG-VGEX,2020-10-15,27,34.33
Al Kaline,1962,150,VG-VGEX,2020-10-14,6,10.27
Al Kaline,1962,150,VG-VGEX,2020-10-10,12,27.98
Al Kaline,1962,150,VG-VGEX,2020-10-08,8,12.5
Al Kaline,1962,150,VG-VGEX,2020-10-07,6,10.31
Mickey Mantle,1962,200,VG-VGEX (crease),2021-01-02,18,148.45
Mickey Mantle,1962,200,LOW GRADE (crease),2021-01-02,26,81
Mickey Mantle,1962,200,LOW GRADE (crease),2020-12-26,38,113.5
Mickey Mantle,1962,200,VG-VGEX (wrinkle),2020-12-18,35,271.5
Mickey Mantle,1962,200,LOW GRADE (crease),2020-12-04,26,130.66
Mickey Mantle,1962,200,LOW GRADE (crease),2020-11-27,18,96
Mickey Mantle,1962,200,VG-VGEX,2020-11-21,24,259.54
Mickey Mantle,1962,200,VG-VGEX (wrinkle),2020-11-20,17,133.6
Mickey Mantle,1962,200,LOW GRADE (crease),2020-11-06,41,116.5
Mickey Mantle,1962,200,EX-EXMINT,2020-10-31,32,393
Mickey Mantle,1962,200,LOW GRADE (crease),2020-10-30,19,113.59
Mickey Mantle,1962,200,VG-VGEX,2020-10-07,27,200.57
Willie Mays,1962,300,VG-VGEX (wrinkle),2021-01-02,21,56
Willie Mays,1962,300,VG-VGEX (wrinkle),2021-01-02,15,80
Willie Mays,1962,300,VG-VGEX (wrinkle),2020-12-26,13,51.19
Willie Mays,1962,300,VG-VGEX (wrinkle),2020-12-26,21,42.41
Willie Mays,1962,300,LOW GRADE,2020-12-04,7,17.5
Willie Mays,1962,300,LOW GRADE,2020-12-04,13,29
Willie Mays,1962,300,LOW GRADE (filler),2020-11-27,17,29
Willie Mays,1962,300,LOW GRADE (crease),2020-11-20,14,27
Willie Mays,1962,300,EX-EXMINT (marked),2020-11-13,17,54
Willie Mays,1962,300,LOW GRADE (crease),2020-10-30,12,41
Willie Mays,1962,300,LOW GRADE (filler),2020-10-30,11,21.5
Willie Mays,1962,300,LOW GRADE (crease),2020-10-30,22,39.09
Willie Mays,1962,300,LOW GRADE,2020-10-30,12,36.09
Willie Mays,1962,300,VG-VGEX,2020-10-28,18,38.77
Willie Mays,1962,300,LOW GRADE,2020-10-23,12,24.16
Willie Mays,1962,300,LOW GRADE (crease),2020-10-23,11,29.88
Willie Mays,1962,300,EX-EXMINT,2020-10-15,32,230.5
Willie Mays,1962,300,VG-VGEX (wrinkle),2020-10-09,12,37
Willie Mays,1962,300,LOW GRADE (crease),2020-10-09,14,36
Hank Aaron,1962,320,LOW GRADE (crease),2021-01-02,15,46
Hank Aaron,1962,320,LOW GRADE (crease),2020-12-26,6,21.62
Hank Aaron,1962,320,LOW GRADE (filler),2020-12-26,18,45.09
Hank Aaron,1962,320,VG-VGEX,2020-12-19,12,80.95
Hank Aaron,1962,320,VG-VGEX,2020-12-15,18,62.78
Hank Aaron,1962,320,VG-VGEX (crease),2020-12-04,11,36
Hank Aaron,1962,320,EX-EXMINT,2020-11-21,35,112.5
Hank Aaron,1962,320,LOW GRADE (crease),2020-11-13,10,39.56
Hank Aaron,1962,320,VG-VGEX (wrinkle),2020-11-06,24,66
Hank Aaron,1962,320,VG-VGEX,2020-11-05,20,49
Hank Aaron,1962,320,VG-VGEX,2020-11-03,14,86
Hank Aaron,1962,320,VG-VGEX,2020-10-31,11,37
Hank Aaron,1962,320,VG-VGEX (crease),2020-10-30,26,31.77
Hank Aaron,1962,320,LOW GRADE,2020-10-30,11,18
Hank Aaron,1962,320,VG-VGEX,2020-10-28,25,80
Hank Aaron,1962,320,VG-VGEX,2020-10-18,16,60
Hank Aaron,1962,320,EX-EXMINT,2020-10-15,23,187.5
Hank Aaron,1962,320,VG-VGEX (crease),2020-10-09,11,42.41
Hank Aaron,1962,320,VG-VGEX (crease),2020-10-09,12,32
Frank Robinson,1962,350,LOW GRADE (crease),2021-01-02,9,12.53
Frank Robinson,1962,350,LOW GRADE (crease),2021-01-02,4,3.48
Frank Robinson,1962,350,VG-VGEX,2020-12-10,13,22.5
Frank Robinson,1962,350,VG-VGEX,2020-12-06,13,22.75
Frank Robinson,1962,350,VG-VGEX,2020-11-30,7,11.5
Frank Robinson,1962,350,VG-VGEX (wrinkle),2020-11-27,8,9.49
Frank Robinson,1962,350,LOW GRADE (crease),2020-11-27,5,6.05
Frank Robinson,1962,350,VG-VGEX,2020-11-25,8,9
Frank Robinson,1962,350,VG-VGEX,2020-11-21,16,18.51
Frank Robinson,1962,350,LOW GRADE (crease),2020-11-20,3,9.49
Frank Robinson,1962,350,VG-VGEX,2020-11-16,15,17.5
Frank Robinson,1962,350,VG-VGEX,2020-11-10,7,13.26
Frank Robinson,1962,350,VG-VGEX,2020-11-09,9,11.56
Frank Robinson,1962,350,VG-VGEX,2020-11-08,9,11.5
Frank Robinson,1962,350,LOW GRADE (crease),2020-11-06,10,9.5
Frank Robinson,1962,350,VG-VGEX,2020-11-05,10,15.5
Frank Robinson,1962,350,VG-VGEX,2020-11-03,9,16.5
Frank Robinson,1962,350,VG-VGEX,2020-10-31,11,19.19
Frank Robinson,1962,350,VG-VGEX (crease),2020-10-30,9,12.38
Frank Robinson,1962,350,LOW GRADE (crease),2020-10-23,6,6.76
Frank Robinson,1962,350,LOW GRADE (filler),2020-10-23,10,17.05
Frank Robinson,1962,350,EX-EXMINT,2020-10-18,23,89
Frank Robinson,1962,350,VG-VGEX,2020-10-15,15,21.5
Frank Robinson,1962,350,LOW GRADE (crease),2020-10-09,7,7.29
Lou Brock,1962,387,LOW GRADE (crease),2020-12-26,12,51
Lou Brock,1962,387,VG-VGEX (wrinkle),2020-12-11,24,114.5
Lou Brock,1962,387,EX-EXMINT,2020-12-06,23,146.5
Lou Brock,1962,387,LOW GRADE (filler),2020-12-04,33,107.51
Lou Brock,1962,387,NR-MINT,2020-11-30,29,340
Lou Brock,1962,387,VG-VGEX (wrinkle),2020-11-27,25,103.5
Lou Brock,1962,387,VG-VGEX,2020-11-21,13,120.68
Lou Brock,1962,387,VG-VGEX,2020-10-31,19,134.4
Lou Brock,1962,387,EX-EXMINT,2020-10-29,23,187.5
Lou Brock,1962,387,EX-EXMINT,2020-10-26,26,140.5
Lou Brock,1962,387,LOW GRADE (crease),2020-10-23,24,63
Lou Brock,1962,387,VG-VGEX (crease),2020-10-16,11,63
Lou Brock,1962,387,VG-VGEX,2020-10-15,21,65
Lou Brock,1962,387,LOW GRADE,2020-10-09,2,41
Lou Brock,1962,387,EX-EXMINT,2020-10-07,22,180.27
Carl Yastrzemski,1962,425,VG-VGEX (crease),2021-01-02,19,33.27
Carl Yastrzemski,1962,425,LOW GRADE (crease),2020-12-18,8,18.5
Carl Yastrzemski,1962,425,NR-MINT,2020-12-15,24,83
Carl Yastrzemski,1962,425,EX-EXMINT,2020-12-06,16,114.5
Carl Yastrzemski,1962,425,VG-VGEX,2020-11-30,13,27.55
Carl Yastrzemski,1962,425,NR-MINT,2020-11-25,32,225.35
Carl Yastrzemski,1962,425,VG-VGEX,2020-11-21,21,31
Carl Yastrzemski,1962,425,VG-VGEX,2020-11-09,15,27.05
Carl Yastrzemski,1962,425,EX-EXMINT,2020-10-31,18,89
Carl Yastrzemski,1962,425,VG-VGEX,2020-10-15,18,35.55
Bob Gibson,1962,530,VG-VGEX (crease),2021-01-02,23,59.98
Bob Gibson,1962,530,EX-EXMINT,2020-12-06,34,105.5
Bob Gibson,1962,530,EX-EXMINT,2020-11-30,25,157.55
Bob Gibson,1962,530,LOW GRADE (crease),2020-11-27,19,41.11
Bob Gibson,1962,530,VG-VGEX,2020-11-21,27,50.08
Bob Gibson,1962,530,LOW GRADE,2020-11-20,12,36
Bob Gibson,1962,530,LOW GRADE (crease),2020-11-13,10,37
Bob Gibson,1962,530,VG-VGEX,2020-10-15,21,76
Willie McCovey,1962,544,LOW GRADE,2020-12-26,8,32
Willie McCovey,1962,544,EX-EXMINT,2020-12-06,15,110.5
Willie McCovey,1962,544,LOW GRADE (filler),2020-12-04,13,43.88
Willie McCovey,1962,544,LOW GRADE (crease),2020-11-27,17,37
Willie McCovey,1962,544,VG-VGEX (crease),2020-11-20,25,73.89
Al Kaline,1963,25,LOW GRADE (crease),2021-01-02,4,8
Al Kaline,1963,25,EX-EXMINT,2020-12-22,16,54
Al Kaline,1963,25,EX-EXMINT,2020-12-19,16,29
Al Kaline,1963,25,VG-VGEX (crease),2020-12-18,9,10.76
Al Kaline,1963,25,LOW GRADE (filler),2020-12-18,8,4.81
Al Kaline,1963,25,EX-EXMINT,2020-12-15,15,31
Al Kaline,1963,25,VG-VGEX,2020-12-10,6,9.38
Al Kaline,1963,25,EX-EXMINT,2020-12-06,10,35
Al Kaline,1963,25,LOW GRADE,2020-12-04,9,9.66
Al Kaline,1963,25,NR-MINT,2020-11-30,20,94
Al Kaline,1963,25,LOW GRADE (crease),2020-11-27,5,7.27
Al Kaline,1963,25,LOW GRADE,2020-11-27,4,7.27
Al Kaline,1963,25,VG-VGEX,2020-11-21,8,12.72
Al Kaline,1963,25,LOW GRADE (filler),2020-11-20,7,8.5
Al Kaline,1963,25,VG-VGEX,2020-11-05,16,19.66
Al Kaline,1963,25,VG-VGEX,2020-11-03,9,21.5
Al Kaline,1963,25,EX-EXMINT,2020-10-31,8,23.5
Al Kaline,1963,25,VG-VGEX (crease),2020-10-30,9,12.5
Al Kaline,1963,25,VG-VGEX,2020-10-28,18,30.57
Al Kaline,1963,25,EX-EXMINT,2020-10-26,13,31.12
Al Kaline,1963,25,EX-EXMINT,2020-10-21,13,48
Al Kaline,1963,25,VG-VGEX,2020-10-14,10,13.5
Carl Yastrzemski,1963,115,VG-VGEX (wrinkle),2021-01-02,9,14.01
Carl Yastrzemski,1963,115,LOW GRADE (filler),2021-01-02,14,16.62
Carl Yastrzemski,1963,115,LOW GRADE (filler),2020-12-26,6,5.58
Carl Yastrzemski,1963,115,LOW GRADE (crease),2020-12-26,7,10.5
Carl Yastrzemski,1963,115,LOW GRADE (crease),2020-12-26,4,6.5
Carl Yastrzemski,1963,115,LOW GRADE (crease),2020-12-26,6,7
Carl Yastrzemski,1963,115,EX-EXMINT,2020-12-22,8,28.77
Carl Yastrzemski,1963,115,EX-EXMINT,2020-12-19,11,42
Carl Yastrzemski,1963,115,VG-VGEX (wrinkle),2020-12-18,7,17.5
Carl Yastrzemski,1963,115,VG-VGEX (wrinkle),2020-12-18,8,18.5
Carl Yastrzemski,1963,115,LOW GRADE (crease),2020-12-18,8,9.5
Carl Yastrzemski,1963,115,LOW GRADE (crease),2020-12-18,6,6.5
Carl Yastrzemski,1963,115,LOW GRADE,2020-12-18,10,10.5
Carl Yastrzemski,1963,115,EX-EXMINT,2020-12-15,20,50.55
Carl Yastrzemski,1963,115,EX-EXMINT,2020-12-10,16,37
Carl Yastrzemski,1963,115,NR-MINT,2020-12-06,16,67
Carl Yastrzemski,1963,115,LOW GRADE (filler),2020-12-04,8,12.7
Carl Yastrzemski,1963,115,NM-MT OR BETTER,2020-11-30,20,204.49
Carl Yastrzemski,1963,115,LOW GRADE,2020-11-27,8,8
Carl Yastrzemski,1963,115,NR-MINT,2020-11-25,11,54
Carl Yastrzemski,1963,115,VG-VGEX (crease),2020-11-20,10,11.5
Carl Yastrzemski,1963,115,EX-EXMINT,2020-11-16,18,26.99
Carl Yastrzemski,1963,115,LOW GRADE (crease),2020-11-13,2,3
Carl Yastrzemski,1963,115,LOW GRADE,2020-11-13,11,19.05
Carl Yastrzemski,1963,115,EX-EXMINT,2020-11-08,14,41
Carl Yastrzemski,1963,115,VG-VGEX (wrinkle),2020-11-06,6,14.5
Carl Yastrzemski,1963,115,LOW GRADE,2020-11-06,10,6.5
Carl Yastrzemski,1963,115,VG-VGEX,2020-10-31,11,17.05
Carl Yastrzemski,1963,115,LOW GRADE (crease),2020-10-30,11,11.56
Carl Yastrzemski,1963,115,VG-VGEX,2020-10-21,8,17.5
Carl Yastrzemski,1963,115,LOW GRADE (filler),2020-10-16,5,3.25
Carl Yastrzemski,1963,115,VG-VGEX,2020-10-07,11,11.05
Mickey Mantle,1963,200,VG-VGEX (crease),2021-01-02,32,187.27
Mickey Mantle,1963,200,LOW GRADE (crease),2020-12-26,26,156.86
Mickey Mantle,1963,200,VG-VGEX,2020-12-19,24,247.5
Mickey Mantle,1963,200,LOW GRADE (crease),2020-12-18,21,102.5
Mickey Mantle,1963,200,EX-EXMINT,2020-12-15,25,413
Mickey Mantle,1963,200,LOW GRADE (crease),2020-12-11,18,153.5
Mickey Mantle,1963,200,VG-VGEX,2020-12-06,18,188.55
Mickey Mantle,1963,200,LOW GRADE (crease),2020-11-20,27,122.5
Mickey Mantle,1963,200,NR-MINT,2020-11-16,19,648
Mickey Mantle,1963,200,LOW GRADE,2020-10-23,25,155.1
Mickey Mantle,1963,200,LOW GRADE (crease),2020-10-16,31,132.99
Sandy Koufax,1963,210,LOW GRADE (filler),2020-12-26,12,21.62
Sandy Koufax,1963,210,LOW GRADE,2020-12-18,12,38
Sandy Koufax,1963,210,LOW GRADE (filler),2020-12-18,25,55
Sandy Koufax,1963,210,VG-VGEX,2020-12-10,17,94
Sandy Koufax,1963,210,VG-VGEX,2020-12-06,22,38
Sandy Koufax,1963,210,LOW GRADE,2020-12-04,15,34
Sandy Koufax,1963,210,EX-EXMINT,2020-11-30,20,61
Sandy Koufax,1963,210,VG-VGEX (crease),2020-11-27,10,36
Sandy Koufax,1963,210,LOW GRADE (crease),2020-11-27,16,36
Sandy Koufax,1963,210,LOW GRADE,2020-11-20,11,33
Sandy Koufax,1963,210,VG-VGEX (crease),2020-10-30,24,55
Sandy Koufax,1963,210,VG-VGEX (crease),2020-10-23,14,38
Sandy Koufax,1963,210,EX-EXMINT,2020-10-18,15,91
Sandy Koufax,1963,210,VG-VGEX,2020-10-11,15,53
Stan Musial,1963,250,LOW GRADE (filler),2021-01-02,13,25.49
Stan Musial,1963,250,EX-EXMINT,2020-12-22,18,88.77
Stan Musial,1963,250,EX-EXMINT,2020-12-19,22,92.77
Stan Musial,1963,250,NR-MINT,2020-12-15,13,69
Stan Musial,1963,250,LOW GRADE (crease),2020-12-11,9,10.61
Stan Musial,1963,250,EX-EXMINT,2020-12-10,11,41
Stan Musial,1963,250,EX-EXMINT,2020-12-06,21,117.5
Stan Musial,1963,250,NR-MINT,2020-11-30,22,112.5
Stan Musial,1963,250,LOW GRADE,2020-11-27,10,18.5
Stan Musial,1963,250,NR-MINT,2020-11-25,22,83
Stan Musial,1963,250,VG-VGEX,2020-11-21,20,53
Stan Musial,1963,250,LOW GRADE,2020-11-20,15,25
Stan Musial,1963,250,VG-VGEX,2020-11-16,25,53.78
Stan Musial,1963,250,LOW GRADE,2020-10-30,16,18.06
Stan Musial,1963,250,LOW GRADE,2020-10-30,11,17
Stan Musial,1963,250,VG-VGEX,2020-10-28,12,36.59
Willie Mays,1963,300,VG-VGEX (crease),2020-12-26,17,52
Willie Mays,1963,300,EX-EXMINT,2020-12-15,31,172.5
Willie Mays,1963,300,LOW GRADE,2020-12-11,23,49.5
Willie Mays,1963,300,EX-EXMINT,2020-12-06,27,166
Willie Mays,1963,300,LOW GRADE (crease),2020-12-04,11,25.14
Willie Mays,1963,300,LOW GRADE,2020-12-04,14,36.07
Willie Mays,1963,300,LOW GRADE (crease),2020-11-27,22,37
Willie Mays,1963,300,LOW GRADE (crease),2020-11-27,12,39.02
Willie Mays,1963,300,VG-VGEX (crease),2020-11-20,12,31.1
Willie Mays,1963,300,VG-VGEX,2020-10-28,26,98.01
Willie Mays,1963,300,LOW GRADE (crease),2020-10-16,11,20.5
Warren Spahn,1963,320,VG-VGEX (crease),2021-01-02,7,13.5
Warren Spahn,1963,320,VG-VGEX (wrinkle),2020-12-26,23,19.5
Warren Spahn,1963,320,VG-VGEX,2020-12-15,11,20.5
Warren Spahn,1963,320,VG-VGEX,2020-12-06,14,15.51
Warren Spahn,1963,320,LOW GRADE,2020-12-04,5,7
Warren Spahn,1963,320,LOW GRADE,2020-12-04,8,8.26
Warren Spahn,1963,320,EX-EXMINT,2020-11-30,15,23.31
Warren Spahn,1963,320,LOW GRADE (filler),2020-11-27,10,6.5
Warren Spahn,1963,320,LOW GRADE,2020-11-27,6,8.75
Warren Spahn,1963,320,VG-VGEX,2020-11-25,26,18.5
Warren Spahn,1963,320,EX-EXMINT,2020-11-21,16,26
Warren Spahn,1963,320,LOW GRADE (filler),2020-11-20,6,6.5
Warren Spahn,1963,320,VG-VGEX,2020-11-16,7,15.5
Warren Spahn,1963,320,VG-VGEX (crease),2020-10-23,7,8.5
Warren Spahn,1963,320,VG-VGEX,2020-10-18,10,13.5
Warren Spahn,1963,320,VG-VGEX (crease),2020-10-16,13,13.27
Warren Spahn,1963,320,VG-VGEX,2020-10-10,14,18.5
Warren Spahn,1963,320,VG-VGEX,2020-10-07,11,14.06
Brooks Robinson,1963,345,LOW GRADE (crease),2021-01-02,9,10.1
Brooks Robinson,1963,345,LOW GRADE (filler),2020-12-26,3,5.5
Brooks Robinson,1963,345,VG-VGEX,2020-12-19,9,14.28
Brooks Robinson,1963,345,NR-MINT,2020-12-15,25,66
Brooks Robinson,1963,345,NR-MINT,2020-12-10,17,48.05
Brooks Robinson,1963,345,EX-EXMINT,2020-12-06,12,28.27
Brooks Robinson,1963,345,EX-EXMINT,2020-11-30,21,59
Brooks Robinson,1963,345,LOW GRADE,2020-11-27,6,7.54
Brooks Robinson,1963,345,LOW GRADE,2020-11-27,9,9.35
Brooks Robinson,1963,345,VG-VGEX (wrinkle),2020-11-20,9,15.65
Ernie Banks,1963,380,LOW GRADE (filler),2020-12-26,17,35
Ernie Banks,1963,380,VG-VGEX,2020-12-19,21,37
Ernie Banks,1963,380,NR-MINT,2020-12-15,20,222.5
Ernie Banks,1963,380,LOW GRADE (filler),2020-12-04,10,14.5
Ernie Banks,1963,380,VG-VGEX,2020-11-30,20,67.66
Ernie Banks,1963,380,LOW GRADE,2020-11-27,18,33.76
Ernie Banks,1963,380,VG-VGEX,2020-11-21,8,31.58
Ernie Banks,1963,380,LOW GRADE,2020-11-20,11,19.5
Ernie Banks,1963,380,NR-MINT,2020-11-16,22,152.5
Ernie Banks,1963,380,VG-VGEX (crease),2020-11-06,24,28
Ernie Banks,1963,380,VG-VGEX (crease),2020-10-23,16,27
Hank Aaron,1963,390,VG-VGEX (wrinkle),2020-12-26,18,60
Hank Aaron,1963,390,LOW GRADE (crease),2020-12-26,11,35.57
Hank Aaron,1963,390,LOW GRADE (filler),2020-12-26,18,25
Hank Aaron,1963,390,LOW GRADE,2020-12-18,16,76.75
Hank Aaron,1963,390,VG-VGEX,2020-11-30,15,76
Hank Aaron,1963,390,LOW GRADE (filler),2020-11-27,12,23
Hank Aaron,1963,390,LOW GRADE (crease),2020-11-27,27,35
Hank Aaron,1963,390,LOW GRADE (filler),2020-11-20,17,83.96
Frank Robinson,1963,400,LOW GRADE (crease),2020-12-26,12,12.5
Frank Robinson,1963,400,VG-VGEX,2020-12-22,11,36
Frank Robinson,1963,400,VG-VGEX,2020-12-19,16,29
Frank Robinson,1963,400,NR-MINT,2020-12-15,17,84.77
Frank Robinson,1963,400,EX-EXMINT,2020-11-30,17,53
Frank Robinson,1963,400,VG-VGEX,2020-11-21,18,33
Frank Robinson,1963,400,LOW GRADE (crease),2020-11-13,10,12.5
Frank Robinson,1963,400,VG-VGEX (crease),2020-11-06,13,26
Frank Robinson,1963,400,LOW GRADE,2020-10-30,4,5.13
Frank Robinson,1963,400,LOW GRADE (crease),2020-10-23,9,9.51
Frank Robinson,1963,400,LOW GRADE (filler),2020-10-09,2,6.5
Bob Gibson,1963,415,VG-VGEX (crease),2021-01-02,11,21.1
Bob Gibson,1963,415,VG-VGEX,2020-12-19,14,35
Bob Gibson,1963,415,LOW GRADE (filler),2020-12-18,8,14
Bob Gibson,1963,415,NR-MINT,2020-12-15,21,91.08
Bob Gibson,1963,415,EX-EXMINT,2020-12-06,16,53
Bob Gibson,1963,415,VG-VGEX (crease),2020-12-04,7,13.2
Bob Gibson,1963,415,NR-MINT,2020-11-30,22,83
Bob Gibson,1963,415,LOW GRADE,2020-11-27,9,15.74
Bob Gibson,1963,415,LOW GRADE (crease),2020-11-20,9,20.5
Bob Gibson,1963,415,VG-VGEX (crease),2020-11-06,11,16.85
Bob Gibson,1963,415,LOW GRADE (crease),2020-11-06,8,9
Bob Gibson,1963,415,VG-VGEX (wrinkle),2020-10-30,13,28
Bob Gibson,1963,415,LOW GRADE,2020-10-09,8,16.4
Bob Gibson,1963,415,LOW GRADE (crease),2020-10-09,6,11.5
Lou Brock,1963,472,NR-MINT,2020-12-15,37,178.5
Lou Brock,1963,472,EX-EXMINT,2020-11-30,16,82.07
Lou Brock,1963,472,LOW GRADE (crease),2020-11-27,25,16.6
Lou Brock,1963,472,LOW GRADE,2020-11-27,8,23.5
Lou Brock,1963,472,LOW GRADE (crease),2020-11-20,15,26
Lou Brock,1963,472,EX-EXMINT,2020-11-12,11,81
Lou Brock,1963,472,LOW GRADE (filler),2020-11-06,24,53
Lou Brock,1963,472,LOW GRADE,2020-11-06,10,23.5
Lou Brock,1963,472,VG-VGEX,2020-10-28,32,112.5
Lou Brock,1963,472,VG-VGEX (wrinkle),2020-10-09,18,41
Willie McCovey,1963,490,LOW GRADE (crease),2020-12-26,12,19
Willie McCovey,1963,490,VG-VGEX,2020-12-19,9,20.5
Willie McCovey,1963,490,EX-EXMINT,2020-12-15,14,57
Willie McCovey,1963,490,LOW GRADE (filler),2020-12-11,6,9
Willie McCovey,1963,490,EX-EXMINT,2020-12-06,16,37.97
Willie McCovey,1963,490,LOW GRADE (filler),2020-12-04,10,18.5
Willie McCovey,1963,490,LOW GRADE,2020-12-04,6,14.83
Willie McCovey,1963,490,EX-EXMINT,2020-11-30,9,35
Willie McCovey,1963,490,LOW GRADE (filler),2020-11-27,7,6.6
Willie McCovey,1963,490,LOW GRADE (crease),2020-11-27,6,16.05
Willie McCovey,1963,490,VG-VGEX,2020-11-21,11,19.5
Willie McCovey,1963,490,VG-VGEX (wrinkle),2020-11-20,16,36
Willie McCovey,1963,490,VG-VGEX,2020-10-21,13,34
Willie McCovey,1963,490,EX-EXMINT,2020-10-18,22,41.1
Roberto Clemente,1963,540,LOW GRADE (crease),2020-12-26,15,31
Roberto Clemente,1963,540,VG-VGEX,2020-12-15,18,127.5
Roberto Clemente,1963,540,VG-VGEX,2020-11-30,24,94
Roberto Clemente,1963,540,LOW GRADE,2020-11-27,21,53.81
Roberto Clemente,1963,540,LOW GRADE (filler),2020-11-20,15,68.44
Roberto Clemente,1963,540,LOW GRADE,2020-10-23,19,34.31
Willie Stargell,1963,553,EX-EXMINT,2020-12-22,19,222.7
Willie Stargell,1963,553,NR-MINT,2020-12-19,35,202.5
Willie Stargell,1963,553,EX-EXMINT,2020-12-15,29,183.3
Willie Stargell,1963,553,VG-VGEX,2020-12-06,19,102.5
Willie Stargell,1963,553,LOW GRADE (filler),2020-10-09,27,147.38
Lou Brock,1964,29,VG-VGEX (wrinkle),2021-01-02,16,19.5
Lou Brock,1964,29,LOW GRADE (crease),2020-12-26,18,66.01
Lou Brock,1964,29,LOW GRADE (filler),2020-12-26,14,14.25
Lou Brock,1964,29,VG-VGEX,2020-12-22,16,39
Lou Brock,1964,29,VG-VGEX,2020-12-19,10,31
